.\datasets\images\1384302953.jpg	[2, 1, 8, 10, 28, 6, 1, 103, 11, 1, 83, 520, 61, 5, 217, 59, 16, 1, 910, 11, 911, 310, 4, 32, 9, 135, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\1374577120.jpg	[2, 1441, 417, 14, 305, 1, 197, 185, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\1568723169.jpg	[2, 1, 104, 20, 10, 174, 264, 30, 27, 4, 274, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\22926817.jpg	[2, 1, 8, 7, 1, 12, 4, 1, 25, 153, 14, 33, 191, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\1682079482.jpg	[2, 1, 49, 38, 727, 48, 728, 77, 244, 440, 6, 5, 441, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\4687354574.jpg	[2, 13, 43, 6, 1, 132, 124, 4, 1493, 556, 1494, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\22822422.jpg	[2, 13, 22, 51, 4, 1312, 1313, 351, 375, 4, 32, 9, 1, 150, 9, 1314, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\135613639.jpg	[2, 13, 159, 1, 38, 7, 1, 20, 33, 99, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\3722449720.jpg	[2, 22, 14, 27, 60, 55, 17, 1, 34, 7, 24, 149, 143, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\153963868.jpg	[2, 1, 8, 19, 15, 68, 1478, 195, 7, 1, 219, 66, 10, 1479, 94, 1480, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\2279894890.jpg	[2, 1, 37, 9, 22, 14, 4, 1, 494, 337, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\2569653795.jpg	[2, 1, 8, 4, 1, 68, 195, 10, 301, 6, 5, 136, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\1400421768.jpg	[2, 1, 8, 56, 4, 26, 19, 931, 932, 440, 1, 529, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\2387900324.jpg	[2, 1, 129, 233, 8, 19, 1, 130, 129, 186, 7, 25, 225, 362, 1117, 35, 344, 4, 32, 9, 35, 371, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\2022443431.jpg	[2, 1, 58, 10, 1185, 1186, 11, 1, 25, 497, 82, 135, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\4589342421.jpg	[2, 8, 4, 1, 1255, 83, 55, 57, 1, 45, 102, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\2152688935.jpg	[2, 1, 8, 10, 876, 877, 6, 1, 313, 171, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\1151321278.jpg	[2, 1, 20, 27, 17, 5, 88, 29, 1, 25, 510, 7, 1, 41, 871, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\151011164.jpg	[2, 18, 234, 1, 8, 766, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\255073988.jpg	[2, 1, 21, 12, 7, 8, 14, 1292, 87, 21, 8, 4, 5, 274, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\2335931883.jpg	[2, 1, 8, 242, 1, 25, 1364, 161, 4, 32, 9, 1, 187, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\140738818.jpg	[2, 156, 20, 832, 30, 137, 833, 16, 209, 46, 6, 35, 495, 834, 40, 1, 252, 4, 1, 835, 180, 265, 11, 496, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\4683957629.jpg	[2, 15, 121, 73, 8, 19, 226, 24, 23, 7, 197, 302, 10, 113, 1, 227, 305, 1, 63, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\1075716537.jpg	[2, 1, 42, 11, 1, 280, 6, 35, 162, 392, 1, 126, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\136645716.jpg	[2, 1, 8, 10, 29, 35, 88, 429, 77, 137, 415, 48, 5, 75, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\194408176.jpg	[2, 1, 8, 4, 34, 318, 7, 24, 66, 67, 6, 1, 319, 6, 5, 91, 155, 40, 757, 9, 1, 92, 758, 177, 759, 165, 137, 10, 760, 224, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\215978818.jpg	[2, 159, 101, 4, 53, 509, 46, 4, 1180, 57, 9, 1, 595, 220, 11, 15, 525, 9, 1, 45, 1181, 6, 147, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\2392460773.jpg	[2, 1, 273, 160, 1, 214, 286, 4, 32, 9, 5, 53, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\2203398833.jpg	[2, 1, 58, 19, 1, 1065, 66, 105, 6, 1, 368, 540, 29, 1, 1066, 7, 1067, 1068, 5, 91, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\3728015645.jpg	[2, 1, 8, 6, 1090, 1091, 4, 1092, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\2367387854.jpg	[2, 1, 12, 4, 1, 26, 23, 128, 1, 187, 30, 28, 4, 1, 26, 1411, 103, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\3838186953.jpg	[2, 108, 18, 6, 512, 298, 36, 5, 232, 9, 1, 609, 229, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\2328321679.jpg	[2, 1, 12, 11, 1, 25, 66, 10, 174, 743, 4, 15, 148, 248, 4, 228, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\14799369.jpg	[2, 8, 11, 380, 7, 196, 1330, 1331, 1332, 6, 1, 1333, 306, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\4511339699.jpg	[2, 1, 12, 4, 1, 24, 211, 10, 27, 59, 16, 1, 1325, 1326, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\3882399405.jpg	[2, 15, 343, 12, 29, 1, 104, 42, 77, 176, 249, 1274, 1275, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\3797123205.jpg	[2, 1, 8, 1098, 40, 1, 1099, 59, 16, 554, 48, 1100, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\4645546686.jpg	[2, 13, 43, 51, 19, 1, 25, 7, 24, 193, 23, 7, 5, 74, 29, 1, 92, 211, 14, 27, 4, 1, 78, 11, 13, 62, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\2522540026.jpg	[2, 25, 7, 424, 143, 350, 60, 879, 246, 880, 40, 18, 27, 4, 93, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\4444147335.jpg	[2, 1, 8, 4, 1, 26, 173, 7, 24, 144, 67, 6, 1, 158, 7, 261, 6, 1, 199, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\4265333893.jpg	[2, 1, 12, 4, 1, 34, 211, 66, 7, 318, 67, 6, 5, 136, 155, 40, 276, 9, 332, 486, 71, 4, 276, 7, 71, 4, 25, 34, 263, 26, 333, 812, 3, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\1374577120.jpg	[2, 118, 417, 39, 60, 64, 1, 197, 418, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\4638560669.jpg	[2, 13, 52, 11, 1221, 576, 51, 11, 1, 39, 182, 27, 6, 5, 50, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\2382117842.jpg	[2, 1, 12, 19, 1, 378, 72, 7, 561, 467, 5, 468, 6, 72, 9, 1, 86, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\4642869349.jpg	[2, 349, 1259, 1260, 57, 4, 41, 7, 24, 349, 283, 1261, 259, 60, 6, 1, 595, 1262, 11, 1263, 7, 1264, 215, 4, 5, 116, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\4464415997.jpg	[2, 1, 570, 1052, 4, 1, 119, 1053, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\1142916102.jpg	[2, 1, 21, 38, 4, 1, 949, 7, 389, 55, 17, 31, 950, 4, 1, 951, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\2587696611.jpg	[2, 1, 21, 38, 11, 1, 24, 153, 164, 36, 1, 125, 89, 11, 215, 7, 1430, 6, 249, 1431, 9, 5, 89, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\1313869424.jpg	[2, 1, 376, 8, 4, 611, 146, 1265, 167, 5, 374, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\131840964.jpg	[2, 1, 20, 56, 4, 370, 26, 67, 6, 35, 126, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\2265106886.jpg	[2, 1, 12, 67, 17, 5, 432, 224, 31, 307, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\2507687411.jpg	[2, 37, 9, 18, 189, 17, 5, 622, 623, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\2294516804.jpg	[2, 1, 267, 156, 1079, 1, 214, 286, 48, 5, 75, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\374437808.jpg	[2, 1, 12, 4, 1, 26, 23, 7, 1, 208, 9, 87, 12, 521, 16, 31, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\4127286981.jpg	[2, 1, 8, 7, 12, 14, 27, 99, 77, 244, 1460, 1, 380, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\233066798.jpg	[2, 1, 37, 9, 96, 331, 46, 48, 141, 810, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\444057017.jpg	[2, 1, 49, 38, 28, 6, 1, 278, 355, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\3746623148.jpg	[2, 159, 14, 33, 4, 5, 526, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\4523593403.jpg	[2, 1, 12, 19, 144, 183, 31, 126, 216, 5, 50, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\430964917.jpg	[2, 1, 8, 19, 558, 9, 502, 183, 1, 126, 76, 5, 386, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\2190227737.jpg	[2, 54, 129, 62, 394, 17, 1, 12, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\15688495.jpg	[2, 1, 156, 527, 594, 1170, 48, 5, 1171, 1172, 141, 594, 1, 1173, 372, 4, 84, 7, 24, 7, 1174, 7, 1175, 48, 1176, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\4644353803.jpg	[2, 1, 599, 10, 27, 11, 1, 34, 565, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\381750411.jpg	[2, 21, 8, 4, 1, 289, 166, 120, 106, 1345, 132, 7, 10, 250, 35, 1346, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\2429212017.jpg	[2, 5, 52, 4, 5, 457, 14, 4, 1, 1334, 1335, 7, 14, 1336, 177, 1, 1337, 263, 493, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\4371749436.jpg	[2, 1, 37, 9, 18, 4, 502, 853, 26, 291, 7, 24, 854, 181, 14, 33, 503, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\239279280.jpg	[2, 1, 134, 12, 4, 1, 84, 1416, 210, 11, 69, 1417, 1418, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\1088767354.jpg	[2, 5, 38, 4, 5, 1128, 1129, 1130, 10, 27, 59, 16, 13, 21, 18, 51, 10, 19, 1, 26, 270, 7, 5, 74, 10, 357, 1131, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\1873155511.jpg	[2, 1, 8, 11, 1, 21, 42, 33, 11, 5, 8, 17, 1, 494, 337, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\1478414349.jpg	[2, 1, 119, 50, 9, 1094, 469, 254, 11, 1095, 6, 5, 91, 220, 1096, 206, 102, 1097, 6, 470, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\1490213660.jpg	[2, 5, 92, 44, 10, 39, 76, 1, 588, 155, 40, 589, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\4042758072.jpg	[2, 15, 121, 8, 10, 160, 214, 499, 17, 1, 20, 56, 4, 339, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\24321040.jpg	[2, 308, 10, 1, 42, 28, 6, 1, 1412, 1413, 1414, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\4495952951.jpg	[2, 1, 8, 4, 1, 26, 66, 7, 25, 23, 1491, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\4678734913.jpg	[2, 15, 73, 12, 10, 29, 1, 45, 25, 7, 24, 1296, 30, 55, 17, 87, 12, 7, 1, 34, 454, 1297, 40, 31, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\2152688935.jpg	[2, 1, 1498, 4, 1, 25, 83, 1499, 46, 1, 1500, 292, 6, 1, 90, 248, 157, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\2424556844.jpg	[2, 13, 43, 14, 799, 11, 446, 4, 47, 81, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\461784003.jpg	[2, 1, 8, 120, 10, 19, 1, 41, 23, 7, 92, 145, 615, 16, 258, 347, 1373, 138, 4, 5, 100, 11, 35, 81, 614, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\3854366835.jpg	[2, 1, 8, 4, 1, 541, 10, 27, 6, 5, 88, 11, 1, 75, 4, 35, 81, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\4654943859.jpg	[2, 18, 14, 4, 222, 16, 1141, 1142, 17, 1, 243, 4, 1143, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\1348113612.jpg	[2, 1, 26, 7, 24, 44, 138, 107, 1, 316, 11, 1, 612, 9, 191, 436, 4, 147, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\390892763.jpg	[2, 1, 8, 4, 1, 41, 1215, 36, 23, 1216, 107, 1, 187, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\2255631358.jpg	[2, 1, 12, 1419, 1, 607, 38, 6, 31, 1420, 237, 566, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\3827317206.jpg	[2, 1, 12, 19, 1, 66, 11, 160, 1382, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\4462840824.jpg	[2, 15, 121, 175, 360, 1, 952, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\38130652.jpg	[2, 1, 94, 297, 19, 1, 463, 10, 924, 46, 1, 184, 925, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\1145730606.jpg	[2, 256, 10, 29, 1, 21, 43, 6, 47, 257, 48, 31, 16, 258, 791, 16, 792, 5, 148, 244, 793, 177, 16, 794, 1, 795, 228, 16, 796, 167, 797, 472, 3, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\1873681277.jpg	[2, 1, 8, 11, 1, 69, 195, 7, 25, 145, 10, 39, 76, 5, 670, 93, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\2148695079.jpg	[2, 13, 24, 62, 152, 4, 1, 314, 450, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\1000092795.jpg	[2, 13, 21, 24, 1209, 14, 64, 65, 168, 589, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\4401136784.jpg	[2, 1006, 64, 11, 558, 9, 1007, 7, 528, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\157912479.jpg	[2, 1, 8, 4, 1, 25, 293, 23, 294, 1, 685, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\2323220432.jpg	[2, 94, 297, 1105, 1, 518, 551, 11, 1106, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\4021497368.jpg	[2, 30, 5, 577, 6, 5, 32, 578, 9, 5, 202, 433, 1080, 1, 1081, 56, 4, 1, 24, 7, 69, 1082, 1083, 5, 202, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\393284934.jpg	[2, 5, 44, 10, 19, 1, 34, 197, 302, 7, 106, 200, 172, 303, 304, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\398241464.jpg	[2, 1, 58, 4, 15, 373, 7, 66, 10, 29, 15, 45, 182, 61, 1, 354, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\3904607307.jpg	[2, 22, 19, 881, 189, 16, 351, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\2250479700.jpg	[2, 1, 12, 7, 8, 28, 36, 33, 11, 68, 7, 25, 1257, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\4545104306.jpg	[2, 13, 43, 4, 1162, 1163, 226, 152, 36, 1, 50, 30, 51, 9, 97, 582, 1, 84, 333, 570, 227, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
.\datasets\images\2215136723.jpg	[2, 1, 142, 4, 1, 34, 83, 10, 1476, 6, 72, 9, 90, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]
